,CMPD_CHEMBLID,exp,smiles,mol,molwt
2234,CHEMBL1707308,3.22,Brc1ccc(cc1)C(=O)Cn2cnc3ccccc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CB30>,315.17
2235,CHEMBL512901,4.09,CCCc1nc2c(N)nc3ccccc3c2s1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CBA0>,243.33500000000004
2236,CHEMBL442956,0.78,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CC10>,292.3380000000001
2237,CHEMBL1624560,2.36,COc1cc(CNc2nc3ccccc3[nH]2)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CC80>,313.35700000000014
2238,CHEMBL31741,2.96,OC1=C(C(=O)Nc2cc(Cl)ccc12)c3cccc(Oc4ccccc4)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CCF0>,363.80000000000007
2239,CHEMBL1547746,4.2,CCn1c2ccccc2c3cc(NC(=O)C(C)C)ccc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CD60>,280.371
2240,CHEMBL181858,3.6,COc1ccc(CNC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CDD0>,497.6830000000002
2241,CHEMBL1907763,2.9,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CE40>,430.91100000000034
2242,CHEMBL1762528,2.6,CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CEB0>,476.5810000000004
2243,CHEMBL402728,1.73,C[C@H](CO)Nc1nc(SCc2csc(C)n2)nc3NC(=O)Sc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CF20>,369.49700000000007
2244,CHEMBL1760962,1.24,Cn1nnc(n1)c2ccc(cn2)c3ccc(cc3F)N4C[C@H](COc5ccon5)OC4=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82CF90>,437.39100000000025
2245,CHEMBL1270569,2.83,CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4OCOc34)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D000>,384.4170000000002
2246,CHEMBL1288102,1.97,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D070>,388.44300000000004
2247,CHEMBL2017459,3.3,CCN(C(=O)c1oc(cc1)c2ccc(Cl)cc2)c3ccc(cc3)N4CCNCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D0E0>,409.9170000000002
2248,CHEMBL1630130,2.9,O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D150>,567.7150000000004
2249,CHEMBL1560812,2.17,Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3occc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D1C0>,334.397
2250,CHEMBL2086679,3.6,CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3F)cn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D230>,389.43100000000004
2251,CHEMBL1586839,3.7,Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D2A0>,317.84100000000007
2252,CHEMBL13863,1.88,CC(C)C(NC(=O)CN1C(=O)c2nc(O)nc(O)c2C=C1c3ccccc3)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D310>,464.40000000000015
2253,CHEMBL1223953,1.11,NC(=O)c1cccc(C[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D380>,334.46299999999997
2254,CHEMBL375166,1.07,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c(C)n[nH]c3C)c2C(=O)N4C[C@H](O)CO4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D3F0>,461.5440000000002
2255,CHEMBL1442709,3.29,O=C1N(C(=Nc2c1cnn2c3ccccc3)c4occc4)c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D460>,354.369
2256,CHEMBL2171020,3.51,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D4D0>,500.42600000000016
2257,CHEMBL1824044,0.87,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D540>,467.52600000000024
2258,CHEMBL209522,2.37,Nc1ncnc2c1nc(Sc3nc4cccc(Cl)c4s3)n2CCO,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D5B0>,378.8700000000001
2259,CHEMBL184052,3.6,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D620>,499.5710000000004
2260,CHEMBL1448915,2.18,Cc1ccccc1C(=O)N2CCN(CC2)c3ccccn3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D690>,281.3589999999999
2261,CHEMBL2158779,2.6,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)cc4Cl)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D700>,509.4490000000004
2262,CHEMBL1779001,2.14,COc1ccc(c(OC)c1)c2cncc(CNC3CCCC3)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D770>,313.4010000000001
2263,CHEMBL250389,4.09,COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D7E0>,644.926
2264,CHEMBL2326690,1.94,C1NCC(CC=C1)c2oc3ccccc3c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D850>,213.28
2265,CHEMBL2208434,3.48,O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D8C0>,490.3870000000003
2266,CHEMBL11334,2.63,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C(C)C)NC(=O)OCc2ccccc2)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D930>,496.48600000000016
2267,CHEMBL1939743,2.35,CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2CCN(CCOC)CC2)c3cccc(NC(=O)C4CC4)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82D9A0>,492.6640000000004
2268,CHEMBL71044,1.9,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DA10>,451.55600000000015
2269,CHEMBL1600648,0.16,Cc1nc2ncnn2c(O)c1CCOC(=O)c3c(F)cccc3F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DA80>,334.282
2270,CHEMBL384304,2.08,COc1ccc(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DAF0>,441.4600000000003
2271,CHEMBL1224065,1.01,NC(=O)c1cccc(N[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DB60>,335.45099999999996
2272,CHEMBL1526499,4.0,Clc1ccc(cc1)c2cn3ccccc3n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DBD0>,228.68200000000002
2273,CHEMBL1095,1.0,CCN1C(=O)NC(C1=O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DC40>,204.229
2274,CHEMBL185315,1.8,CN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DCB0>,503.60700000000037
2275,CHEMBL380936,3.69,Nc1nc(NCc2ccccc2)nc3c1nc(O)n3Cc4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DD20>,346.39400000000006
2276,CHEMBL1951912,1.44,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DD90>,621.8410000000003
2277,CHEMBL2178946,1.7,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@H](CC(=O)O)CC3)c(Cl)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DE00>,401.8940000000001
2278,CHEMBL27006,3.6,FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c3ccccc3)cc(c1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DE70>,403.36600000000004
2279,CHEMBL423026,2.47,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4oc5ccccc5n4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DEE0>,535.6000000000001
2280,CHEMBL1164070,3.4,Cc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DF50>,325.3829999999999
2281,CHEMBL2321999,1.95,Clc1ccc(cc1Cl)[C@@H]2CNCC=CC2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82DFC0>,242.14899999999997
2282,CHEMBL226959,1.17,COC(=O)c1ccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E030>,411.8010000000001
2283,CHEMBL1528704,1.25,CCN(CC)c1ncnc2c1ncn2Cc3c(Cl)cccc3Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E0A0>,350.25300000000004
2284,CHEMBL1809058,2.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CNCC(C5)O6,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E110>,477.95600000000024
2285,CHEMBL171951,-0.4,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E180>,286.54900000000004
2286,CHEMBL1240590,2.99,CNc1ccc2ncc(c3cccc(O)c3)n2n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E1F0>,240.26600000000002
2287,CHEMBL398149,2.1,CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E260>,348.37000000000006
2288,CHEMBL521815,1.03,CN1CCN(CC1)C(=O)c2cc(CC3=NNC(=O)c4ccccc34)ccc2F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E2D0>,380.42300000000006
2289,CHEMBL271703,2.89,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)cnc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E340>,378.4080000000001
2290,CHEMBL259084,2.58,OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E3B0>,476.8700000000001
2291,CHEMBL1643194,2.62,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E420>,485.36700000000025
2292,CHEMBL78535,2.14,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(C)cc[n+]([O-])c3C)/c4ccc(Br)cc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E490>,557.5330000000001
2293,CHEMBL13923,1.74,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)N)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E500>,395.3810000000001
2294,CHEMBL397983,3.7,CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(Cc4cccnc4)C(=O)Cc5ccc(OC(F)(F)F)cc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E570>,603.6010000000005
2295,CHEMBL2335908,3.11,COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E5E0>,413.48100000000017
2296,CHEMBL517534,2.55,O=C(Nc1nccs1)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E650>,420.5560000000001
2297,CHEMBL1401353,3.0,Cc1cccc(NS(=O)(=O)c2cccc3nonc23)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E6C0>,289.31600000000003
2298,CHEMBL1683032,3.02,CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E730>,438.5070000000003
2299,CHEMBL1731705,3.96,O=S(=O)(Nc1ccccc1c2ccccc2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E7A0>,309.39000000000004
2300,CHEMBL70972,2.48,CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(=O)O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E810>,354.44599999999997
2301,CHEMBL2207664,3.14,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E880>,522.3510000000002
2302,CHEMBL2057336,2.47,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ccc(N)nn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E8F0>,411.4650000000001
2303,CHEMBL1682962,3.07,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Cl)ccc12)c3ccccc3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E960>,463.0020000000001
2304,CHEMBL554332,3.04,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C=C5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82E9D0>,566.5990000000002
2305,CHEMBL1778639,-0.45,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EA40>,402.3900000000001
2306,CHEMBL226804,2.1,CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4oc5ccccc5c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EAB0>,407.8130000000001
2307,CHEMBL2088098,1.86,Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EB20>,285.31100000000004
2308,CHEMBL51257,2.81,CCCC(=O)Nc1ccc2c3ccccc3C(=O)C(=O)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EB90>,293.322
2309,CHEMBL787,3.45,CC(C)(O)c1ccccc1CC[C@@H](SCC2(CC(=O)O)CC2)c3cccc(\C=C\c4ccc5ccc(Cl)cc5n4)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EC00>,586.1970000000001
2310,CHEMBL101253,3.7,Clc1ccc(Nc2nnc(Cc3ccncc3)c4ccccc24)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EC70>,346.8210000000001
2311,CHEMBL1043,0.88,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82ECE0>,248.307
2312,CHEMBL1294,2.21,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82ED50>,324.4240000000001
2313,CHEMBL2178941,1.6,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CCC(=O)O)CC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EDC0>,381.4760000000002
2314,CHEMBL347645,0.3,NC(=O)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EE30>,135.16599999999997
2315,CHEMBL1981679,0.64,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@H](CC[C@]4(O)[C@@H]3CC[C@]2(O)C1)C5=CC(=O)OC5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EEA0>,446.54000000000025
2316,CHEMBL207584,3.58,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@H]4C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EF10>,429.8830000000003
2317,CHEMBL92401,0.33,CC(C)NNC(=O)c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EF80>,179.223
2318,CHEMBL404609,2.42,NC(=O)Nc1sc(cc1C(=O)N)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82EFF0>,261.306
2319,CHEMBL1625467,3.22,Nc1ccc(N=Nc2ccccc2)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F060>,213.24400000000003
2320,CHEMBL2158466,3.27,CCCSc1nc(NC)ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F0D0>,375.53800000000024
2321,CHEMBL186513,3.6,Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F140>,252.22899999999998
2322,CHEMBL2031157,0.27,OC(=O)[C@H](Cc1ccc(cc1)C#CCCNc2ccccn2)NC(=O)c3c(Cl)cccc3Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F1B0>,482.3670000000002
2323,CHEMBL1682823,3.3,O=C1CCOc2nc(ccc12)C#CC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F220>,255.31699999999992
2324,CHEMBL1319232,2.1,Cc1ccc(cc1)N2NC(=O)c3cccnc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F290>,225.251
2325,CHEMBL36994,0.93,COc1ccc(cc1)C(=O)N2CCCC2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F300>,219.23999999999992
2326,CHEMBL1173055,1.17,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F370>,323.3710000000001
2327,CHEMBL573214,1.41,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7[nH]c8[C@@H]9Oc%10c(O)ccc%11C[C@H]%12N(CC%13CC%13)CC[C@@]9(c%10%11)[C@@]%12(O)Cc8c7C[C@@]36O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F3E0>,661.7990000000001
2328,CHEMBL246533,2.5,Clc1cccc2[nH]ncc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F450>,152.584
2329,CHEMBL38182,1.64,Brc1ccccc1NC(=O)Nc2ccc(C#N)c3[nH]nnc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F4C0>,357.1710000000001
2330,CHEMBL1548889,1.97,Nc1ccc(Cl)c(c1)c2oc3cccnc3n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F530>,245.669
2331,CHEMBL232656,1.91,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc3ccc(Cl)cc3NC(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F5A0>,434.8990000000001
2332,CHEMBL182266,2.8,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)c4ccncc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F610>,413.5650000000002
2333,CHEMBL444194,3.62,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C#N)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F680>,318.38400000000007
2334,CHEMBL551984,2.39,O[C@@H]1CCN(C1)c2ccc3c(NC(=O)CNc4cccc(c4)C#N)c(Cl)ccc3n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F6F0>,421.88800000000015
2335,CHEMBL2071097,1.42,O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5CCOCc5s4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F760>,443.5730000000003
2336,CHEMBL523058,2.55,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)c5ccccn5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F7D0>,443.4820000000003
2337,CHEMBL1201295,3.57,Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F840>,461.5580000000002
2338,CHEMBL413742,3.66,CCCCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F8B0>,603.7850000000002
2339,CHEMBL198150,1.73,CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F920>,596.8150000000005
2340,CHEMBL1934419,0.25,C[C@H](NC(=O)c1c(C)nn(C2CCS(=O)(=O)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82F990>,510.68200000000024
2341,CHEMBL210884,2.26,COCCOc1nc(N)c2NC(=O)N(Cc3ccccc3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FA00>,315.333
2342,CHEMBL1762548,3.9,CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FA70>,518.6620000000004
2343,CHEMBL1631095,3.4,NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FAE0>,442.319
2344,CHEMBL498404,2.28,CS(=O)(=O)Nc1cc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)cc(c1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FB50>,476.9020000000003
2345,CHEMBL2031561,0.8,Oc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FBC0>,349.27200000000005
2346,CHEMBL2089275,0.7,N#Cc1cccc(c1)c2cccc(c2)c3nn[nH]n3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FC30>,247.261
2347,CHEMBL605846,0.79,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3NC(=O)COc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FCA0>,386.44800000000015
2348,CHEMBL2035029,2.2,NC1(CCC1)c2ccc(cc2)c3ncc4cnccc4c3c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FD10>,351.4530000000001
2349,CHEMBL1398535,1.7,Fc1ccccc1C(=O)Nc2c(cnn2c3ccccc3)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FD80>,306.3
2350,CHEMBL424414,1.9,CC1=CC(=O)Nc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FDF0>,159.188
2351,CHEMBL402501,2.4,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c5ccc(O)c(CO)c5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FE60>,492.66000000000025
2352,CHEMBL100913,0.95,Oc1ccc(cc1)c2ccc(cc2)C3(O)CN4CCC3CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FED0>,295.38200000000006
2353,CHEMBL1598315,1.23,CNC(=O)c1snnc1c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA82FF40>,219.26900000000003
2354,CHEMBL226780,1.77,CC(C)(C)NC(=O)Nc1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830040>,467.9130000000002
2355,CHEMBL587004,2.91,CN1CCN(CC1)c2nc(NCCNc3ccc(cc3)[N+](=O)[O-])c4ccccc4n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8300B0>,407.4780000000001
2356,CHEMBL2023265,-0.2,OC(=O)CSCC(=O)Nc1nc(cs1)c2ccc(F)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830120>,326.374
2357,CHEMBL2030813,-0.48,OC(=O)[C@H](Cc1ccc(OCCNc2ccccn2)cc1)NC(=O)c3c(Cl)cccc3Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830190>,474.34400000000016
2358,CHEMBL2086658,2.8,CC(C)(C)OC(=O)N1CCC(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830200>,447.55700000000013
2359,CHEMBL1221510,3.0,CC(C)CN1C(=O)NC(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830270>,465.4970000000002
2360,CHEMBL2069623,3.17,Nc1ncnc2c1c(COc3cccc(Cl)c3)nn2C4CCOCC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8302E0>,359.8170000000002
2361,CHEMBL53966,3.21,O=C(COCc1ccccc1)Nc2ccc3c(c2)C(=O)C(=O)c4ccccc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830350>,371.3920000000001
2362,CHEMBL2062578,3.09,OCc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8303C0>,344.3780000000001
2363,CHEMBL128,-0.96,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA830430>,295.408
2364,CHEMBL2035032,2.9,NC1(CCC1)c2ccc(cc2)c3c(ccc4ccnn34)c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8304A0>,339.44200000000006
